cellid,MostSensitive
10057,bulkdens
10058,bulkdens
10059,bulkdens
10060,precip_p1
10061,claypct
10062,elevm
10063,elevm
10064,temp_p1
10065,temp_p1
10066,temp_p1
10067,temp_p1
10068,soilph
10069,temp_p2
10070,temp_p2
10071,temp_p1
10072,bulkdens
10073,bulkdens
10074,bulkdens
10075,bulkdens
10076,bulkdens
10077,bulkdens
10078,soilph
10079,soilph
10080,soilph
10081,soilph
10082,bulkdens
10083,soilph
10084,soilph
10085,soilph
10086,soilph
10087,soilph
10088,claypct
10089,soilph
10090,soilph
10093,soilph
10094,soilph
10095,soilph
10096,soilph
10097,soilph
10098,claypct
10099,claypct
10100,temp_p3
10101,soilph
10102,bulkdens
10103,bulkdens
10104,bulkdens
10105,bulkdens
10106,bulkdens
10107,bulkdens
10108,bulkdens
10109,bulkdens
10110,bulkdens
10111,bulkdens
10112,bulkdens
10113,bulkdens
10114,bulkdens
10115,bulkdens
10116,bulkdens
10117,bulkdens
10118,bulkdens
10119,bulkdens
10120,bulkdens
10121,bulkdens
10122,bulkdens
10123,bulkdens
10124,bulkdens
10125,bulkdens
10126,bulkdens
10127,bulkdens
10128,bulkdens
10129,bulkdens
10130,bulkdens
10131,bulkdens
10132,bulkdens
10133,bulkdens
10134,bulkdens
10135,bulkdens
10136,bulkdens
10137,bulkdens
10138,bulkdens
10139,bulkdens
10140,bulkdens
10141,precip_p2
10142,bulkdens
10143,bulkdens
10144,soilph
10145,soilph
10146,bulkdens
10147,temp_p2
10148,elevm
10149,temp_p3
10150,bulkdens
10151,bulkdens
10152,bulkdens
10153,bulkdens
10154,bulkdens
10155,bulkdens
10156,bulkdens
10157,bulkdens
10158,bulkdens
10159,bulkdens
10160,soilph
10161,soilph
10162,bulkdens
10163,soilph
10164,soilph
10165,soilph
10166,soilph
10167,soilph
10168,soilph
10169,soilph
10170,soilph
10171,soilph
10172,soilph
10173,soilph
10174,bulkdens
10175,claypct
10176,claypct
10177,temp_p3
10178,bulkdens
10179,bulkdens
10180,bulkdens
10181,elevm
10182,soilph
10183,soilph
10184,bulkdens
10185,bulkdens
10186,bulkdens
10187,bulkdens
10188,bulkdens
10189,bulkdens
10190,bulkdens
10191,bulkdens
10192,bulkdens
10193,bulkdens
10194,bulkdens
10195,bulkdens
10196,bulkdens
10197,bulkdens
10198,bulkdens
10199,bulkdens
10200,bulkdens
10201,bulkdens
10202,bulkdens
10203,bulkdens
10204,bulkdens
10205,bulkdens
10206,bulkdens
10207,bulkdens
10208,bulkdens
10209,bulkdens
10210,bulkdens
10211,bulkdens
10212,bulkdens
10213,bulkdens
10214,bulkdens
10215,bulkdens
10216,soilph
10217,bulkdens
10218,bulkdens
10219,soilph
10220,bulkdens
10221,elevm
10222,elevm
10223,bulkdens
10224,bulkdens
10225,bulkdens
10226,bulkdens
10227,bulkdens
10228,bulkdens
10229,bulkdens
10230,bulkdens
10231,soilph
10232,bulkdens
10233,soilph
10234,soilph
10235,soilph
10236,soilph
10237,soilph
10238,bulkdens
10239,soilph
10240,soilph
10241,soilph
10242,soilph
10243,soilph
10244,soilph
10245,claypct
10246,claypct
10247,soilph
10248,soilph
10249,soilph
10250,bulkdens
10251,soilph
10252,soilph
10253,soilph
10254,bulkdens
10255,bulkdens
10256,bulkdens
10257,bulkdens
10258,elevm
10259,soilph
10260,soilph
10261,soilph
10262,elevm
10263,temp_p3
10264,bulkdens
10265,bulkdens
10266,bulkdens
10267,bulkdens
10268,bulkdens
10269,bulkdens
10270,bulkdens
10271,bulkdens
10272,bulkdens
10273,bulkdens
10274,bulkdens
10275,bulkdens
10276,bulkdens
10277,temp_p1
10278,bulkdens
10279,bulkdens
10280,bulkdens
10281,bulkdens
10282,bulkdens
10283,bulkdens
10284,bulkdens
10285,bulkdens
10286,bulkdens
10287,bulkdens
10288,bulkdens
10289,bulkdens
10290,bulkdens
10291,bulkdens
10292,bulkdens
10293,soilph
10294,temp_p1
10295,bulkdens
10296,soilph
10297,soilph
10298,bulkdens
10299,temp_p1
10300,bulkdens
10301,soilph
10302,bulkdens
10303,bulkdens
10304,bulkdens
10305,bulkdens
10306,bulkdens
10307,soilph
10308,bulkdens
10309,soilph
10310,soilph
10311,bulkdens
10312,temp_p3
10313,bulkdens
10314,soilph
10315,soilph
10316,soilph
10317,soilph
10318,bulkdens
10319,bulkdens
10320,soilph
10321,soilph
10322,temp_p1
10323,soilph
10324,soilph
10325,soilph
10326,temp_p3
10327,soilph
10328,soilph
10329,soilph
10330,soilph
10331,soilph
10332,soilph
10333,bulkdens
10334,bulkdens
10335,soilph
10336,soilph
10337,soilph
10338,bulkdens
10339,bulkdens
10340,bulkdens
10341,bulkdens
10342,temp_p2
10343,soilph
10344,soilph
10345,soilph
10346,soilph
10347,bulkdens
10348,bulkdens
10349,temp_p1
10350,bulkdens
10351,bulkdens
10352,bulkdens
10353,bulkdens
10354,bulkdens
10355,bulkdens
10356,bulkdens
10357,bulkdens
10358,bulkdens
10359,bulkdens
10360,bulkdens
10361,temp_p1
10362,bulkdens
10363,bulkdens
10364,bulkdens
10365,bulkdens
10366,bulkdens
10367,bulkdens
10368,bulkdens
10369,bulkdens
10370,bulkdens
10371,bulkdens
10372,bulkdens
10373,bulkdens
10374,bulkdens
10375,temp_p2
10376,temp_p3
10377,precip_p1
10378,bulkdens
10379,soilph
10380,bulkdens
10381,bulkdens
10382,elevm
10383,bulkdens
10384,bulkdens
10385,bulkdens
10386,bulkdens
10387,bulkdens
10388,bulkdens
10389,bulkdens
10390,bulkdens
10391,bulkdens
10392,bulkdens
10393,soilph
10394,soilph
10395,temp_p3
10396,soilph
10397,soilph
10398,soilph
10399,soilph
10400,soilph
10401,soilph
10402,soilph
10403,soilph
10404,temp_p1
10405,soilph
10406,soilph
10407,soilph
10408,soilph
10409,soilph
10410,temp_p3
10411,claypct
10412,soilph
10413,soilph
10414,claypct
10415,soilph
10416,bulkdens
10417,soilph
10418,soilph
10419,soilph
10420,soilph
10421,bulkdens
10422,bulkdens
10423,bulkdens
10424,bulkdens
10425,bulkdens
10426,bulkdens
10427,bulkdens
10428,bulkdens
10429,soilph
10430,soilph
10431,soilph
10432,temp_p3
10433,bulkdens
10434,bulkdens
10435,bulkdens
10436,bulkdens
10437,bulkdens
10438,bulkdens
10439,bulkdens
10440,bulkdens
10441,bulkdens
10442,bulkdens
10443,bulkdens
10444,temp_p3
10445,bulkdens
10446,temp_p2
10447,temp_p1
10448,bulkdens
10449,bulkdens
10450,bulkdens
10452,bulkdens
10453,bulkdens
10454,bulkdens
10455,bulkdens
10456,bulkdens
10457,bulkdens
10458,bulkdens
10459,temp_p1
10460,bulkdens
10461,soilph
10462,soilph
10463,temp_p1
10464,bulkdens
10465,soilph
10466,bulkdens
10467,bulkdens
10468,bulkdens
10469,bulkdens
10470,bulkdens
10471,bulkdens
10472,bulkdens
10473,bulkdens
10474,bulkdens
10475,bulkdens
10476,bulkdens
10477,bulkdens
10478,temp_p3
10479,soilph
10480,soilph
10481,soilph
10482,soilph
10483,soilph
10484,soilph
10485,soilph
10486,temp_p1
10487,temp_p1
10488,temp_p1
10489,bulkdens
10490,soilph
10491,soilph
10492,soilph
10493,bulkdens
10494,soilph
10495,bulkdens
10496,soilph
10497,soilph
10498,soilph
10499,soilph
10500,soilph
10501,soilph
10502,soilph
10503,soilph
10504,bulkdens
10505,bulkdens
10506,bulkdens
10507,bulkdens
10508,soilph
10509,soilph
10510,soilph
10511,soilph
10512,temp_p3
10513,bulkdens
10514,temp_p2
10515,bulkdens
10516,bulkdens
10517,bulkdens
10518,bulkdens
10519,bulkdens
10520,bulkdens
10521,bulkdens
10522,temp_p3
10523,precip_p1
10524,bulkdens
10525,temp_p2
10526,temp_p1
10527,bulkdens
10528,bulkdens
10529,bulkdens
10530,temp_p2
10531,bulkdens
10532,bulkdens
10533,bulkdens
10534,bulkdens
10535,bulkdens
10536,bulkdens
10537,bulkdens
10538,bulkdens
10539,elevm
10540,soiln
10541,elevm
10542,temp_p1
10543,soilph
10544,soilph
10545,temp_p3
10546,bulkdens
10547,soilph
10548,soilph
10549,bulkdens
10550,bulkdens
10551,bulkdens
10552,bulkdens
10553,bulkdens
10554,elevm
10555,bulkdens
10556,soilph
10557,soilph
10558,soilph
10559,soilph
10560,soilph
10561,soilph
10562,claypct
10563,temp_p2
10564,bulkdens
10565,soilph
10566,soilph
10567,temp_p3
10568,bulkdens
10569,soilph
10570,soilph
10571,temp_p2
10572,soilph
10573,soilph
10574,soilph
10575,soilph
10576,soilph
10577,soilph
10578,soilph
10579,soilph
10580,bulkdens
10581,bulkdens
10582,bulkdens
10583,bulkdens
10584,bulkdens
10585,bulkdens
10586,bulkdens
10587,soilph
10588,soilph
10589,soilph
10590,bulkdens
10591,bulkdens
10592,temp_p2
10593,temp_p2
10594,bulkdens
10595,bulkdens
10596,bulkdens
10597,bulkdens
10598,bulkdens
10599,precip_p1
10600,temp_p2
10601,precip_p1
10602,temp_p2
10603,temp_p2
10605,bulkdens
10606,bulkdens
10607,temp_p2
10608,temp_p2
10609,bulkdens
10610,bulkdens
10611,bulkdens
10612,bulkdens
10613,bulkdens
10614,bulkdens
10615,temp_p3
10616,temp_p2
10617,bulkdens
10618,soilph
10619,soilph
10620,soilph
10621,temp_p3
10622,temp_p2
10623,bulkdens
10624,soilph
10625,soilph
10626,bulkdens
10627,bulkdens
10628,bulkdens
10629,bulkdens
10630,bulkdens
10631,bulkdens
10632,elevm
10633,temp_p2
10634,bulkdens
10635,soilph
10636,soilph
10637,soilph
10638,soilph
10639,soilph
10640,temp_p3
10641,temp_p3
10642,temp_p3
10643,temp_p3
10644,temp_p3
10645,soilph
10646,soilph
10647,soilph
10648,soilph
10649,temp_p3
10650,soilph
10651,soilph
10652,soilph
10653,soilph
10654,bulkdens
10655,bulkdens
10656,bulkdens
10657,bulkdens
10658,soilph
10659,bulkdens
10660,bulkdens
10661,bulkdens
10662,bulkdens
10663,temp_p2
10664,temp_p2
10665,bulkdens
10666,bulkdens
10667,bulkdens
10668,bulkdens
10669,precip_p1
10670,precip_p1
10671,bulkdens
10672,bulkdens
10673,temp_p2
10675,bulkdens
10676,bulkdens
10677,bulkdens
10678,temp_p2
10679,bulkdens
10680,bulkdens
10681,bulkdens
10682,bulkdens
10683,bulkdens
10684,bulkdens
10685,bulkdens
10686,claypct
10687,bulkdens
10688,soilph
10689,soilph
10690,soilph
10691,soilph
10692,bulkdens
10693,temp_p2
10694,bulkdens
10695,soilph
10696,soilph
10697,bulkdens
10698,bulkdens
10699,soilph
10700,bulkdens
10701,temp_p3
10702,bulkdens
10703,bulkdens
10704,soilph
10705,soilph
10706,soilph
10707,soilph
10708,soilph
10709,soilph
10710,soilph
10711,soilph
10712,soilph
10713,temp_p1
10714,temp_p3
10715,soilph
10716,temp_p3
10717,soilph
10718,soilph
10719,soilph
10720,soilph
10721,claypct
10722,claypct
10723,soilph
10724,soilph
10725,soilph
10726,bulkdens
10727,bulkdens
10728,bulkdens
10729,bulkdens
10730,bulkdens
10731,bulkdens
10732,bulkdens
10733,bulkdens
10734,bulkdens
10735,bulkdens
10736,bulkdens
10737,bulkdens
10738,bulkdens
10739,bulkdens
10740,bulkdens
10741,bulkdens
10742,temp_p2
10743,temp_p2
10744,temp_p1
10745,bulkdens
10746,bulkdens
10747,bulkdens
10749,temp_p2
10750,bulkdens
10751,bulkdens
10752,bulkdens
10753,bulkdens
10754,bulkdens
10755,bulkdens
10756,bulkdens
10757,soilph
10758,soilph
10759,bulkdens
10760,bulkdens
10761,soilph
10762,soilph
10763,bulkdens
10764,bulkdens
10765,bulkdens
10766,elevm
10767,acidity
10768,bulkdens
10769,bulkdens
10770,bulkdens
10771,bulkdens
10772,bulkdens
10773,soilph
10774,soilph
10775,soilph
10776,soilph
10777,soilph
10778,soilph
10779,soilph
10780,soilph
10781,soilph
10782,soilph
10783,soilph
10784,soilph
10785,soilph
10786,soilph
10787,soilph
10788,soilph
10789,soilph
10790,soilph
10791,soilph
10792,soilph
10793,bulkdens
10794,claypct
10795,acidity
10796,soilph
10797,soilph
10798,soilph
10799,bulkdens
10800,bulkdens
10801,soilph
10802,bulkdens
10803,bulkdens
10804,bulkdens
10805,bulkdens
10806,bulkdens
10807,bulkdens
10808,bulkdens
10809,bulkdens
10810,bulkdens
10811,bulkdens
10812,bulkdens
10813,bulkdens
10814,bulkdens
10815,bulkdens
10816,bulkdens
10817,bulkdens
10818,bulkdens
10819,elevm
10820,temp_p1
10821,temp_p1
10822,temp_p1
10823,bulkdens
10824,bulkdens
10825,bulkdens
10827,bulkdens
10828,bulkdens
10829,bulkdens
10830,bulkdens
10831,bulkdens
10832,temp_p2
10833,elevm
10834,bulkdens
10835,bulkdens
10836,bulkdens
10837,bulkdens
10838,soilph
10839,soilph
10840,temp_p3
10841,bulkdens
10842,bulkdens
10843,soilph
10844,bulkdens
10845,bulkdens
10846,bulkdens
10847,elevm
10848,bulkdens
10849,bulkdens
10850,bulkdens
10851,bulkdens
10852,soilph
10853,soilph
10854,soilph
10855,soilph
10856,soilph
10857,soilph
10858,soilph
10859,soilph
10860,soilph
10861,bulkdens
10862,soilph
10863,soilph
10864,soilph
10865,soilph
10866,soilph
10867,soilph
10868,soilph
10869,soilph
10870,soilph
10871,soilph
10872,soilph
10874,temp_p1
10875,soilph
10876,bulkdens
10877,bulkdens
10878,bulkdens
10879,bulkdens
10880,temp_p2
10881,temp_p3
10882,bulkdens
10883,bulkdens
10884,bulkdens
10885,bulkdens
10886,bulkdens
10887,bulkdens
10888,bulkdens
10889,bulkdens
10890,bulkdens
10891,bulkdens
10892,bulkdens
10893,bulkdens
10894,bulkdens
10895,bulkdens
10896,elevm
10897,temp_p1
10898,temp_p1
10899,temp_p2
10900,temp_p2
10901,bulkdens
10902,bulkdens
10903,temp_p2
10904,temp_p2
10905,temp_p2
10906,bulkdens
10907,temp_p2
10908,bulkdens
10909,bulkdens
10910,elevm
10911,bulkdens
10912,bulkdens
10913,soilph
10914,bulkdens
10915,bulkdens
10917,bulkdens
10918,bulkdens
10919,bulkdens
10920,bulkdens
10921,bulkdens
10922,bulkdens
10923,bulkdens
10924,soilph
10925,elevm
10926,bulkdens
10927,bulkdens
10928,bulkdens
10929,soilph
10930,soilph
10931,bulkdens
10932,bulkdens
10933,soilph
10934,soilph
10935,soilph
10936,soilph
10937,claypct
10938,claypct
10939,soilph
10940,soilph
10941,soilph
10942,soilph
10943,soilph
10944,soilph
10945,soilph
10946,soilph
10947,soilph
10948,soilph
10949,soilph
10950,bulkdens
10951,bulkdens
10955,bulkdens
10956,soilph
10957,bulkdens
10958,temp_p3
10959,bulkdens
10960,bulkdens
10961,bulkdens
10962,temp_p2
10963,temp_p2
10964,bulkdens
10965,bulkdens
10966,bulkdens
10967,bulkdens
10968,bulkdens
10969,bulkdens
10970,bulkdens
10971,bulkdens
10972,bulkdens
10973,bulkdens
10974,bulkdens
10975,elevm
10976,bulkdens
10977,bulkdens
10978,elevm
10979,bulkdens
10980,bulkdens
10981,bulkdens
10982,temp_p2
10983,bulkdens
10984,temp_p2
10985,temp_p2
10986,temp_p2
10987,bulkdens
10988,bulkdens
10989,bulkdens
10990,bulkdens
10991,temp_p2
10992,bulkdens
10993,bulkdens
10994,bulkdens
10995,bulkdens
10996,bulkdens
10997,claypct
10998,soilph
10999,soilph
11000,elevm
11001,bulkdens
11002,bulkdens
11003,bulkdens
11004,bulkdens
11005,bulkdens
11006,temp_p2
11007,temp_p2
11008,temp_p2
11009,bulkdens
11010,soilph
11011,soilph
11012,temp_p3
11013,bulkdens
11014,bulkdens
11015,bulkdens
11016,bulkdens
11017,soilph
11018,bulkdens
11019,soilph
11020,soilph
11021,soilph
11022,soilph
11023,soilph
11024,soilph
11025,elevm
11026,claypct
11027,precip_p1
11028,soilph
11029,soilph
11030,soilph
11031,soilph
11032,soilph
11033,soilph
11034,soilph
11035,soilph
11036,soilph
11037,soilph
11038,soilph
11039,soilph
11040,soilph
11041,soilph
11042,bulkdens
11046,bulkdens
11047,acidity
11048,soilph
11049,bulkdens
11050,bulkdens
11051,bulkdens
11052,temp_p3
11053,temp_p2
11054,temp_p3
11055,temp_p3
11056,temp_p3
11057,bulkdens
11058,bulkdens
11059,soilph
11060,soilph
11061,bulkdens
11062,bulkdens
11063,bulkdens
11064,bulkdens
11065,bulkdens
11066,bulkdens
11067,bulkdens
11068,bulkdens
11069,bulkdens
11070,bulkdens
11071,bulkdens
11072,bulkdens
11073,bulkdens
11074,bulkdens
11075,bulkdens
11076,bulkdens
11077,bulkdens
11078,bulkdens
11079,bulkdens
11080,bulkdens
11081,bulkdens
11082,bulkdens
11083,temp_p2
11084,bulkdens
11085,bulkdens
11086,bulkdens
11087,temp_p2
11088,bulkdens
11089,bulkdens
11090,bulkdens
11091,claypct
11092,bulkdens
11093,elevm
11094,elevm
11095,bulkdens
11096,bulkdens
11097,bulkdens
11098,temp_p2
11099,temp_p2
11100,temp_p2
11101,elevm
11102,elevm
11103,soilph
11104,soilph
11105,soilph
11106,soilph
11107,bulkdens
11108,elevm
11109,bulkdens
11110,bulkdens
11111,soilph
11112,elevm
11113,bulkdens
11114,soilph
11115,soilph
11116,soilph
11117,soilph
11118,elevm
11119,soilph
11120,elevm
11121,temp_p2
11122,soilph
11123,soilph
11124,temp_p2
11125,soilph
11126,soilph
11127,soilph
11128,soilph
11129,soilph
11130,soilph
11131,soilph
11132,bulkdens
11133,soilph
11134,soilph
11136,bulkdens
11137,soilph
11138,soilph
11139,bulkdens
11140,soilph
11141,bulkdens
11142,temp_p3
11143,soilph
11144,temp_p3
11145,temp_p3
11146,bulkdens
11147,bulkdens
11148,bulkdens
11149,bulkdens
11150,soilph
11151,bulkdens
11152,bulkdens
11153,temp_p3
11154,bulkdens
11155,bulkdens
11156,bulkdens
11157,bulkdens
11158,bulkdens
11159,bulkdens
11160,bulkdens
11161,bulkdens
11162,soilph
11163,soilph
11164,soilph
11165,bulkdens
11166,bulkdens
11167,bulkdens
11168,bulkdens
11169,bulkdens
11170,temp_p2
11171,bulkdens
11172,elevm
11173,bulkdens
11174,bulkdens
11175,bulkdens
11176,claypct
11177,elevm
11178,claypct
11179,claypct
11180,bulkdens
11181,bulkdens
11182,bulkdens
11183,bulkdens
11184,temp_p2
11185,temp_p2
11186,bulkdens
11187,temp_p2
11188,elevm
11189,soilph
11190,soilph
11191,soilph
11192,elevm
11193,bulkdens
11194,soilph
11195,soilph
11196,soilph
11197,soilph
11198,soilph
11199,soilph
11200,soilph
11201,bulkdens
11202,soilph
11203,soilph
11204,claypct
11205,soilph
11206,soilph
11207,soilph
11208,soilph
11209,temp_p2
11210,soilph
11211,soilph
11212,soilph
11213,soilph
11214,soilph
11215,soilph
11216,soilph
11217,soilph
11218,soilph
11219,soilph
11220,bulkdens
11221,soilph
11222,soilph
11223,bulkdens
11224,temp_p3
11225,bulkdens
11226,bulkdens
11227,bulkdens
11228,temp_p3
11229,bulkdens
11230,bulkdens
11231,bulkdens
11232,bulkdens
11233,bulkdens
11234,bulkdens
11235,bulkdens
11236,soilph
11237,temp_p3
11238,bulkdens
11239,temp_p3
11240,bulkdens
11241,bulkdens
11242,bulkdens
11243,bulkdens
11244,soilph
11245,soilph
11246,soilph
11247,soilph
11248,soilph
11249,bulkdens
11250,bulkdens
11251,bulkdens
11252,bulkdens
11253,bulkdens
11254,bulkdens
11255,bulkdens
11256,bulkdens
11257,bulkdens
11258,bulkdens
11259,bulkdens
11260,bulkdens
11261,bulkdens
11262,claypct
11263,claypct
11264,temp_p1
11265,claypct
11266,bulkdens
11267,bulkdens
11268,bulkdens
11269,bulkdens
11270,temp_p2
11271,bulkdens
11272,elevm
11273,soilph
11274,soilph
11275,soilph
11276,soilph
11277,elevm
11278,temp_p2
11279,temp_p2
11280,bulkdens
11281,bulkdens
11282,soilph
11283,soilph
11284,soilph
11285,soilph
11286,soilph
11287,bulkdens
11288,soilph
11289,claypct
11290,soilph
11291,soilph
11292,soilph
11293,soilph
11294,soilph
11295,soilph
11296,soilph
11297,soilph
11298,soilph
11299,soilph
11300,soilph
11301,soilph
11302,soilph
11303,soilph
11304,soilph
11305,soilph
11306,soilph
11307,soilph
11308,soilph
11309,soilph
11310,soilph
11311,temp_p1
11312,soilph
11313,bulkdens
11314,temp_p3
11315,temp_p3
11316,soilph
11317,temp_p3
11318,bulkdens
11319,bulkdens
11320,bulkdens
11321,bulkdens
11322,bulkdens
11323,temp_p2
11324,elevm
11325,bulkdens
11326,temp_p3
11327,bulkdens
11328,bulkdens
11329,temp_p3
11330,bulkdens
11331,bulkdens
11332,bulkdens
11333,soilph
11334,soilph
11335,soilph
11336,soilph
11337,soilph
11338,soilph
11339,soilph
11340,soilph
11341,bulkdens
11342,claypct
11343,bulkdens
11344,bulkdens
11345,bulkdens
11346,soilph
11347,temp_p3
11348,bulkdens
11349,claypct
11350,claypct
11351,soilph
11352,temp_p1
11353,bulkdens
11354,elevm
11355,bulkdens
11356,bulkdens
11357,bulkdens
11358,bulkdens
11359,bulkdens
11360,soilph
11361,soilph
11362,soilph
11363,soilph
11364,elevm
11365,bulkdens
11366,elevm
11367,temp_p2
11368,bulkdens
11369,bulkdens
11370,soilph
11371,soilph
11372,bulkdens
11373,soilph
11374,soilph
11375,soilph
11376,bulkdens
11377,temp_p3
11378,soilph
11379,bulkdens
11380,soilph
11381,soilph
11382,soilph
11383,soilph
11384,soilph
11385,soilph
11386,soilph
11387,soilph
11388,soilph
11389,soilph
11390,soilph
11391,soilph
11392,soilph
11393,soilph
11394,soilph
11395,soilph
11396,soilph
11397,soilph
11398,soilph
11399,bulkdens
11400,bulkdens
11401,temp_p3
11402,bulkdens
11403,bulkdens
11404,bulkdens
11405,bulkdens
11406,bulkdens
11407,bulkdens
11408,temp_p3
11409,temp_p3
11410,bulkdens
11411,soilph
11412,elevm
11413,bulkdens
11414,temp_p3
11415,temp_p3
11416,temp_p3
11417,temp_p3
11418,bulkdens
11419,bulkdens
11420,bulkdens
11421,soilph
11422,soilph
11423,soilph
11424,soilph
11425,soilph
11426,soilph
11427,soilph
11428,soilph
11429,bulkdens
11430,bulkdens
11431,claypct
11432,temp_p3
11433,soilph
11434,claypct
11435,claypct
11436,bulkdens
11437,bulkdens
11438,bulkdens
11439,bulkdens
11440,bulkdens
11441,bulkdens
11442,soilph
11443,soilph
11444,soilph
11445,soilph
11446,bulkdens
11447,bulkdens
11448,bulkdens
11449,bulkdens
